game_id,date,season,team_name,is_home,won,goals_for,goals_against,spread,over_under,favorite_moneyline
401803630,2026-04-12 23:00:00+00:00,2026,New Jersey Devils,1,1,4.0,3.0,-1.5,6.5,-125.0
401803630,2026-04-12 23:00:00+00:00,2026,Ottawa Senators,0,0,3.0,4.0,-1.5,6.5,-125.0
401803631,2026-04-13 00:00:00+00:00,2026,Anaheim Ducks,1,0,3.0,4.0,-1.5,7.5,-325.0
401803631,2026-04-13 00:00:00+00:00,2026,Vancouver Canucks,0,1,4.0,3.0,-1.5,7.5,-325.0
401803632,2026-04-13 01:00:00+00:00,2026,Calgary Flames,1,1,4.0,1.0,1.5,6.5,-162.0
401803632,2026-04-13 01:00:00+00:00,2026,Utah Mammoth,0,0,1.0,4.0,1.5,6.5,-162.0
401803633,2026-04-13 23:00:00+00:00,2026,Tampa Bay Lightning,1,1,4.0,3.0,-1.5,6.5,-198.0
401803633,2026-04-13 23:00:00+00:00,2026,Detroit Red Wings,0,0,3.0,4.0,-1.5,6.5,-198.0
401803634,2026-04-13 23:00:00+00:00,2026,Florida Panthers,1,1,3.0,2.0,1.5,6.5,-155.0
401803634,2026-04-13 23:00:00+00:00,2026,New York Rangers,0,0,2.0,3.0,1.5,6.5,-155.0
401803635,2026-04-13 23:00:00+00:00,2026,Philadelphia Flyers,1,1,3.0,2.0,-1.5,5.5,-162.0
401803635,2026-04-13 23:00:00+00:00,2026,Carolina Hurricanes,0,0,2.0,3.0,-1.5,5.5,-162.0
401803636,2026-04-13 23:30:00+00:00,2026,Toronto Maple Leafs,1,0,5.0,6.0,1.5,6.5,-192.0
401803636,2026-04-13 23:30:00+00:00,2026,Dallas Stars,0,1,6.0,5.0,1.5,6.5,-192.0
401803637,2026-04-14 00:00:00+00:00,2026,St. Louis Blues,1,1,6.0,3.0,-1.5,5.5,-185.0
401803637,2026-04-14 00:00:00+00:00,2026,Minnesota Wild,0,0,3.0,6.0,-1.5,5.5,-185.0
401803638,2026-04-14 00:00:00+00:00,2026,Nashville Predators,1,0,2.0,3.0,-1.5,6.5,-155.0
401803638,2026-04-14 00:00:00+00:00,2026,San Jose Sharks,0,1,3.0,2.0,-1.5,6.5,-155.0
401803639,2026-04-14 00:30:00+00:00,2026,Chicago Blackhawks,1,0,1.0,5.0,1.5,6.5,-198.0
401803639,2026-04-14 00:30:00+00:00,2026,Buffalo Sabres,0,1,5.0,1.0,1.5,6.5,-198.0
401803640,2026-04-14 01:30:00+00:00,2026,Edmonton Oilers,1,0,1.0,2.0,1.5,6.5,-125.0
401803640,2026-04-14 01:30:00+00:00,2026,Colorado Avalanche,0,1,2.0,1.0,1.5,6.5,-125.0
401803642,2026-04-14 01:30:00+00:00,2026,Seattle Kraken,1,0,3.0,5.0,1.5,5.5,-175.0
401803642,2026-04-14 01:30:00+00:00,2026,Los Angeles Kings,0,1,5.0,3.0,1.5,5.5,-175.0
401803641,2026-04-14 02:00:00+00:00,2026,Vegas Golden Knights,1,1,6.0,2.0,-1.5,5.5,-185.0
401803641,2026-04-14 02:00:00+00:00,2026,Winnipeg Jets,0,0,2.0,6.0,-1.5,5.5,-185.0
401803643,2026-04-14 23:00:00+00:00,2026,Boston Bruins,1,1,4.0,0.0,-1.5,6.5,-155.0
401803643,2026-04-14 23:00:00+00:00,2026,New Jersey Devils,0,0,0.0,4.0,-1.5,6.5,-155.0
401803644,2026-04-14 23:00:00+00:00,2026,New York Islanders,1,0,1.0,2.0,-1.5,6.5,-185.0
401803644,2026-04-14 23:00:00+00:00,2026,Carolina Hurricanes,0,1,2.0,1.0,-1.5,6.5,-185.0
401803645,2026-04-14 23:00:00+00:00,2026,Philadelphia Flyers,1,1,4.0,2.0,1.5,6.5,-305.0
401803645,2026-04-14 23:00:00+00:00,2026,Montreal Canadiens,0,0,2.0,4.0,1.5,6.5,-305.0
401803646,2026-04-14 23:00:00+00:00,2026,Columbus Blue Jackets,1,0,1.0,2.0,-1.5,6.5,-155.0
401803646,2026-04-14 23:00:00+00:00,2026,Washington Capitals,0,1,2.0,1.0,-1.5,6.5,-155.0
401803647,2026-04-15 00:00:00+00:00,2026,Minnesota Wild,1,1,3.0,2.0,1.5,6.5,-175.0
401803647,2026-04-15 00:00:00+00:00,2026,Anaheim Ducks,0,0,2.0,3.0,1.5,6.5,-175.0
401803648,2026-04-15 01:00:00+00:00,2026,Utah Mammoth,1,1,5.0,3.0,-1.5,6.5,-218.0
401803648,2026-04-15 01:00:00+00:00,2026,Winnipeg Jets,0,0,3.0,5.0,-1.5,6.5,-218.0
401803649,2026-04-15 01:00:00+00:00,2026,Calgary Flames,1,0,1.0,3.0,1.5,6.5,-155.0
401803649,2026-04-15 01:00:00+00:00,2026,Colorado Avalanche,0,1,3.0,1.0,1.5,6.5,-155.0
401803650,2026-04-15 01:30:00+00:00,2026,St. Louis Blues,1,1,7.0,5.0,-1.5,6.5,-218.0
401803650,2026-04-15 01:30:00+00:00,2026,Pittsburgh Penguins,0,0,5.0,7.0,-1.5,6.5,-218.0
401803651,2026-04-15 02:00:00+00:00,2026,Vancouver Canucks,1,1,4.0,3.0,1.5,6.5,-162.0
401803651,2026-04-15 02:00:00+00:00,2026,Los Angeles Kings,0,0,3.0,4.0,1.5,6.5,-162.0
401803652,2026-04-15 23:00:00+00:00,2026,Buffalo Sabres,1,0,3.0,4.0,1.5,6.5,-148.0
401803652,2026-04-15 23:00:00+00:00,2026,Dallas Stars,0,1,4.0,3.0,1.5,6.5,-148.0
401803653,2026-04-15 23:00:00+00:00,2026,Tampa Bay Lightning,1,0,2.0,4.0,-1.5,6.5,-142.0
401803653,2026-04-15 23:00:00+00:00,2026,New York Rangers,0,1,4.0,2.0,-1.5,6.5,-142.0
401803654,2026-04-15 23:00:00+00:00,2026,Florida Panthers,1,1,8.0,1.0,1.5,6.5,-175.0
401803654,2026-04-15 23:00:00+00:00,2026,Detroit Red Wings,0,0,1.0,8.0,1.5,6.5,-175.0
401803655,2026-04-15 23:30:00+00:00,2026,Ottawa Senators,1,1,3.0,1.0,-1.5,6.5,-198.0
401803655,2026-04-15 23:30:00+00:00,2026,Toronto Maple Leafs,0,0,1.0,3.0,-1.5,6.5,-198.0
401803656,2026-04-16 00:30:00+00:00,2026,Chicago Blackhawks,1,1,5.0,2.0,1.5,6.5,-125.0
401803656,2026-04-16 00:30:00+00:00,2026,San Jose Sharks,0,0,2.0,5.0,1.5,6.5,-125.0
401803657,2026-04-16 02:00:00+00:00,2026,Vegas Golden Knights,1,1,4.0,1.0,-1.5,6.5,-325.0
401803657,2026-04-16 02:00:00+00:00,2026,Seattle Kraken,0,0,1.0,4.0,-1.5,6.5,-325.0
401803660,2026-04-16 23:30:00+00:00,2026,Utah Mammoth,1,0,3.0,5.0,-1.5,6.5,-122.0
401803660,2026-04-16 23:30:00+00:00,2026,St. Louis Blues,0,1,5.0,3.0,-1.5,6.5,-122.0
401803658,2026-04-17 00:00:00+00:00,2026,Nashville Predators,1,0,4.0,5.0,1.5,6.5,-125.0
401803658,2026-04-17 00:00:00+00:00,2026,Anaheim Ducks,0,1,5.0,4.0,1.5,6.5,-125.0
401803659,2026-04-17 00:00:00+00:00,2026,Winnipeg Jets,1,0,1.0,6.0,-1.5,6.5,-162.0
401803659,2026-04-17 00:00:00+00:00,2026,San Jose Sharks,0,1,6.0,1.0,-1.5,6.5,-162.0
401803661,2026-04-17 01:00:00+00:00,2026,Calgary Flames,1,1,3.0,1.0,1.5,6.5,-175.0
401803661,2026-04-17 01:00:00+00:00,2026,Los Angeles Kings,0,0,1.0,3.0,1.5,6.5,-175.0
401803662,2026-04-17 01:00:00+00:00,2026,Edmonton Oilers,1,1,6.0,1.0,-1.5,6.5,-355.0
401803662,2026-04-17 01:00:00+00:00,2026,Vancouver Canucks,0,0,1.0,6.0,-1.5,6.5,-355.0
401803663,2026-04-17 02:00:00+00:00,2026,Colorado Avalanche,1,1,2.0,0.0,-1.5,6.5,-218.0
401803663,2026-04-17 02:00:00+00:00,2026,Seattle Kraken,0,0,0.0,2.0,-1.5,6.5,-218.0
401869715,2026-04-18 19:00:00+00:00,2026,Carolina Hurricanes,1,1,2.0,0.0,-1.5,6.5,-148.0
401869715,2026-04-18 19:00:00+00:00,2026,Ottawa Senators,0,0,0.0,2.0,-1.5,6.5,-148.0
401869716,2026-04-18 21:30:00+00:00,2026,Dallas Stars,1,0,1.0,6.0,-1.5,5.5,-125.0
401869716,2026-04-18 21:30:00+00:00,2026,Minnesota Wild,0,1,6.0,1.0,-1.5,5.5,-125.0
401869717,2026-04-19 00:00:00+00:00,2026,Pittsburgh Penguins,1,0,2.0,3.0,-1.5,6.5,-142.0
401869717,2026-04-19 00:00:00+00:00,2026,Philadelphia Flyers,0,1,3.0,2.0,-1.5,6.5,-142.0
401869721,2026-04-19 19:00:00+00:00,2026,Colorado Avalanche,1,1,2.0,1.0,-1.5,5.5,-290.0
401869721,2026-04-19 19:00:00+00:00,2026,Los Angeles Kings,0,0,1.0,2.0,-1.5,5.5,-290.0
401869718,2026-04-19 21:45:00+00:00,2026,Tampa Bay Lightning,1,0,3.0,4.0,-1.5,6.5,-180.0
401869718,2026-04-19 21:45:00+00:00,2026,Montreal Canadiens,0,1,4.0,3.0,-1.5,6.5,-180.0
401869719,2026-04-19 23:30:00+00:00,2026,Buffalo Sabres,1,1,4.0,3.0,-1.5,6.5,-166.0
401869719,2026-04-19 23:30:00+00:00,2026,Boston Bruins,0,0,3.0,4.0,-1.5,6.5,-166.0
401869720,2026-04-20 02:22:00+00:00,2026,Vegas Golden Knights,1,1,4.0,2.0,-1.5,5.5,-162.0
401869720,2026-04-20 02:22:00+00:00,2026,Utah Mammoth,0,0,2.0,4.0,-1.5,5.5,-162.0
401869794,2026-04-20 23:00:00+00:00,2026,Pittsburgh Penguins,1,0,0.0,3.0,-1.5,6.5,-155.0
401869794,2026-04-20 23:00:00+00:00,2026,Philadelphia Flyers,0,1,3.0,0.0,-1.5,6.5,-155.0
401869781,2026-04-20 23:30:00+00:00,2026,Carolina Hurricanes,1,1,3.0,2.0,-1.5,5.5,-148.0
401869781,2026-04-20 23:30:00+00:00,2026,Ottawa Senators,0,0,2.0,3.0,-1.5,5.5,-148.0
401869780,2026-04-21 01:50:00+00:00,2026,Dallas Stars,1,1,4.0,2.0,-1.5,5.5,-142.0
401869780,2026-04-21 01:50:00+00:00,2026,Minnesota Wild,0,0,2.0,4.0,-1.5,5.5,-142.0
401869722,2026-04-21 02:22:00+00:00,2026,Edmonton Oilers,1,1,4.0,3.0,-1.5,6.5,-192.0
401869722,2026-04-21 02:22:00+00:00,2026,Anaheim Ducks,0,0,3.0,4.0,-1.5,6.5,-192.0
401869769,2026-04-21 23:00:00+00:00,2026,Tampa Bay Lightning,1,1,3.0,2.0,-1.5,5.5,-185.0
401869769,2026-04-21 23:00:00+00:00,2026,Montreal Canadiens,0,0,2.0,3.0,-1.5,5.5,-185.0
401869757,2026-04-21 23:30:00+00:00,2026,Buffalo Sabres,1,0,2.0,4.0,-1.5,6.5,-166.0
401869757,2026-04-21 23:30:00+00:00,2026,Boston Bruins,0,1,4.0,2.0,-1.5,6.5,-166.0
401869756,2026-04-22 01:52:00+00:00,2026,Vegas Golden Knights,1,0,2.0,3.0,-1.5,6.5,-148.0
401869756,2026-04-22 01:52:00+00:00,2026,Utah Mammoth,0,1,3.0,2.0,-1.5,6.5,-148.0
401869792,2026-04-22 02:22:00+00:00,2026,Colorado Avalanche,1,1,2.0,1.0,-1.5,5.5,-270.0
401869792,2026-04-22 02:22:00+00:00,2026,Los Angeles Kings,0,0,1.0,2.0,-1.5,5.5,-270.0
401869796,2026-04-22 23:00:00+00:00,2026,Philadelphia Flyers,1,1,5.0,2.0,-1.5,5.5,-115.0
401869796,2026-04-22 23:00:00+00:00,2026,Pittsburgh Penguins,0,0,2.0,5.0,-1.5,5.5,-115.0
401869782,2026-04-23 01:30:00+00:00,2026,Minnesota Wild,1,0,3.0,4.0,-1.5,5.5,-135.0
401869782,2026-04-23 01:30:00+00:00,2026,Dallas Stars,0,1,4.0,3.0,-1.5,5.5,-135.0
401869768,2026-04-23 02:00:00+00:00,2026,Edmonton Oilers,1,0,4.0,6.0,-1.5,6.5,-198.0
401869768,2026-04-23 02:00:00+00:00,2026,Anaheim Ducks,0,1,6.0,4.0,-1.5,6.5,-198.0
401869759,2026-04-23 23:00:00+00:00,2026,Boston Bruins,1,0,1.0,3.0,-1.5,6.5,-115.0
401869759,2026-04-23 23:00:00+00:00,2026,Buffalo Sabres,0,1,3.0,1.0,-1.5,6.5,-115.0
401869783,2026-04-23 23:30:00+00:00,2026,Ottawa Senators,1,0,1.0,2.0,-1.5,5.5,-122.0
401869783,2026-04-23 23:30:00+00:00,2026,Carolina Hurricanes,0,1,2.0,1.0,-1.5,5.5,-122.0
401869793,2026-04-24 02:00:00+00:00,2026,Los Angeles Kings,1,0,2.0,4.0,1.5,5.5,-162.0
401869793,2026-04-24 02:00:00+00:00,2026,Colorado Avalanche,0,1,4.0,2.0,1.5,5.5,-162.0
401869771,2026-04-24 23:00:00+00:00,2026,Montreal Canadiens,1,1,3.0,2.0,1.5,6.5,-118.0
401869771,2026-04-24 23:00:00+00:00,2026,Tampa Bay Lightning,0,0,2.0,3.0,1.5,6.5,-118.0
401869758,2026-04-25 01:30:00+00:00,2026,Utah Mammoth,1,1,4.0,2.0,1.5,5.5,-112.0
401869758,2026-04-25 01:30:00+00:00,2026,Vegas Golden Knights,0,0,2.0,4.0,1.5,5.5,-112.0
401869770,2026-04-25 02:00:00+00:00,2026,Anaheim Ducks,1,1,7.0,4.0,1.5,7.5,-142.0
401869770,2026-04-25 02:00:00+00:00,2026,Edmonton Oilers,0,0,4.0,7.0,1.5,7.5,-142.0
401869786,2026-04-25 19:00:00+00:00,2026,Ottawa Senators,1,0,2.0,4.0,1.5,5.5,-142.0
401869786,2026-04-25 19:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,2.0,1.5,5.5,-142.0
401869784,2026-04-25 21:30:00+00:00,2026,Minnesota Wild,1,1,3.0,2.0,-1.5,5.5,-130.0
401869784,2026-04-25 21:30:00+00:00,2026,Dallas Stars,0,0,2.0,3.0,-1.5,5.5,-130.0
401869799,2026-04-26 00:00:00+00:00,2026,Philadelphia Flyers,1,0,2.0,4.0,-1.5,5.5,-125.0
401869799,2026-04-26 00:00:00+00:00,2026,Pittsburgh Penguins,0,1,4.0,2.0,-1.5,5.5,-125.0
401869762,2026-04-26 18:00:00+00:00,2026,Boston Bruins,1,0,1.0,6.0,-1.5,5.5,-122.0
401869762,2026-04-26 18:00:00+00:00,2026,Buffalo Sabres,0,1,6.0,1.0,-1.5,5.5,-122.0
401869795,2026-04-26 20:30:00+00:00,2026,Los Angeles Kings,1,0,1.0,5.0,1.5,5.5,-180.0
401869795,2026-04-26 20:30:00+00:00,2026,Colorado Avalanche,0,1,5.0,1.0,1.5,5.5,-180.0
401869773,2026-04-26 23:00:00+00:00,2026,Montreal Canadiens,1,0,2.0,3.0,1.5,5.5,-118.0
401869773,2026-04-26 23:00:00+00:00,2026,Tampa Bay Lightning,0,1,3.0,2.0,1.5,5.5,-118.0
401869772,2026-04-27 01:52:00+00:00,2026,Anaheim Ducks,1,1,4.0,3.0,1.5,7.5,-135.0
401869772,2026-04-27 01:52:00+00:00,2026,Edmonton Oilers,0,0,3.0,4.0,1.5,7.5,-135.0
401869801,2026-04-27 23:00:00+00:00,2026,Pittsburgh Penguins,1,1,3.0,2.0,-1.5,5.5,-125.0
401869801,2026-04-27 23:00:00+00:00,2026,Philadelphia Flyers,0,0,2.0,3.0,-1.5,5.5,-125.0
401869760,2026-04-28 01:50:00+00:00,2026,Utah Mammoth,1,0,4.0,5.0,1.5,5.5,-135.0
401869760,2026-04-28 01:50:00+00:00,2026,Vegas Golden Knights,0,1,5.0,4.0,1.5,5.5,-135.0
401869764,2026-04-28 23:30:00+00:00,2026,Buffalo Sabres,1,0,1.0,2.0,-1.5,5.5,-175.0
401869764,2026-04-28 23:30:00+00:00,2026,Boston Bruins,0,1,2.0,1.0,-1.5,5.5,-175.0
401869785,2026-04-29 00:00:00+00:00,2026,Dallas Stars,1,0,2.0,4.0,-1.5,5.5,-125.0
401869785,2026-04-29 00:00:00+00:00,2026,Minnesota Wild,0,1,4.0,2.0,-1.5,5.5,-125.0
401869774,2026-04-29 02:00:00+00:00,2026,Edmonton Oilers,1,1,4.0,1.0,-1.5,7.5,-155.0
401869774,2026-04-29 02:00:00+00:00,2026,Anaheim Ducks,0,0,1.0,4.0,-1.5,7.5,-155.0
401869775,2026-04-29 23:00:00+00:00,2026,Tampa Bay Lightning,1,0,2.0,3.0,-1.5,5.5,-155.0
401869775,2026-04-29 23:00:00+00:00,2026,Montreal Canadiens,0,1,3.0,2.0,-1.5,5.5,-155.0
401869802,2026-04-29 23:30:00+00:00,2026,Philadelphia Flyers,1,1,1.0,0.0,-1.5,5.5,-118.0
401869802,2026-04-29 23:30:00+00:00,2026,Pittsburgh Penguins,0,0,0.0,1.0,-1.5,5.5,-118.0
401869761,2026-04-30 02:00:00+00:00,2026,Vegas Golden Knights,1,1,5.0,4.0,-1.5,5.5,-162.0
401869761,2026-04-30 02:00:00+00:00,2026,Utah Mammoth,0,0,4.0,5.0,-1.5,5.5,-162.0
401869787,2026-04-30 23:30:00+00:00,2026,Minnesota Wild,1,1,5.0,2.0,-1.5,5.5,-125.0
401869787,2026-04-30 23:30:00+00:00,2026,Dallas Stars,0,0,2.0,5.0,-1.5,5.5,-125.0
401869776,2026-05-01 02:00:00+00:00,2026,Anaheim Ducks,1,1,5.0,2.0,1.5,6.5,-125.0
401869776,2026-05-01 02:00:00+00:00,2026,Edmonton Oilers,0,0,2.0,5.0,1.5,6.5,-125.0
401869777,2026-05-01 23:00:00+00:00,2026,Montreal Canadiens,1,0,0.0,1.0,1.5,5.5,-120.0
401869777,2026-05-01 23:00:00+00:00,2026,Tampa Bay Lightning,0,1,1.0,0.0,1.5,5.5,-120.0
401869765,2026-05-01 23:30:00+00:00,2026,Boston Bruins,1,0,1.0,4.0,1.5,5.5,-130.0
401869765,2026-05-01 23:30:00+00:00,2026,Buffalo Sabres,0,1,4.0,1.0,1.5,5.5,-130.0
401869763,2026-05-02 02:20:00+00:00,2026,Utah Mammoth,1,0,1.0,5.0,1.5,6.5,-120.0
401869763,2026-05-02 02:20:00+00:00,2026,Vegas Golden Knights,0,1,5.0,1.0,1.5,6.5,-120.0
401871166,2026-05-03 00:00:00+00:00,2026,Carolina Hurricanes,1,1,3.0,0.0,-1.5,5.5,-250.0
401871166,2026-05-03 00:00:00+00:00,2026,Philadelphia Flyers,0,0,0.0,3.0,-1.5,5.5,-250.0
401869779,2026-05-03 22:00:00+00:00,2026,Tampa Bay Lightning,1,0,1.0,2.0,-1.5,5.5,-162.0
401869779,2026-05-03 22:00:00+00:00,2026,Montreal Canadiens,0,1,2.0,1.0,-1.5,5.5,-162.0
401871302,2026-05-04 01:00:00+00:00,2026,Colorado Avalanche,1,1,9.0,6.0,-1.5,6.5,-205.0
401871302,2026-05-04 01:00:00+00:00,2026,Minnesota Wild,0,0,6.0,9.0,-1.5,6.5,-205.0
401871411,2026-05-04 23:00:00+00:00,2026,Carolina Hurricanes,1,1,3.0,2.0,-1.5,5.5,-270.0
401871411,2026-05-04 23:00:00+00:00,2026,Philadelphia Flyers,0,0,2.0,3.0,-1.5,5.5,-270.0
401871423,2026-05-05 01:50:00+00:00,2026,Vegas Golden Knights,1,1,3.0,1.0,-1.5,6.5,-175.0
401871423,2026-05-05 01:50:00+00:00,2026,Anaheim Ducks,0,0,1.0,3.0,-1.5,6.5,-175.0
401871417,2026-05-06 00:00:00+00:00,2026,Colorado Avalanche,1,1,5.0,2.0,-1.5,6.5,-205.0
401871417,2026-05-06 00:00:00+00:00,2026,Minnesota Wild,0,0,2.0,5.0,-1.5,6.5,-205.0
401871404,2026-05-06 23:00:00+00:00,2026,Buffalo Sabres,1,1,4.0,2.0,-1.5,5.5,-142.0
401871404,2026-05-06 23:00:00+00:00,2026,Montreal Canadiens,0,0,2.0,4.0,-1.5,5.5,-142.0
401871424,2026-05-07 01:30:00+00:00,2026,Vegas Golden Knights,1,0,1.0,3.0,-1.5,6.5,-155.0
401871424,2026-05-07 01:30:00+00:00,2026,Anaheim Ducks,0,1,3.0,1.0,-1.5,6.5,-155.0
401871412,2026-05-08 00:00:00+00:00,2026,Philadelphia Flyers,1,0,1.0,4.0,1.5,5.5,-166.0
401871412,2026-05-08 00:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,1.0,1.5,5.5,-166.0
401871405,2026-05-08 23:00:00+00:00,2026,Buffalo Sabres,1,0,1.0,5.0,-1.5,5.5,-162.0
401871405,2026-05-08 23:00:00+00:00,2026,Montreal Canadiens,0,1,5.0,1.0,-1.5,5.5,-162.0
401871425,2026-05-09 01:30:00+00:00,2026,Anaheim Ducks,1,0,2.0,6.0,1.5,6.5,-118.0
401871425,2026-05-09 01:30:00+00:00,2026,Vegas Golden Knights,0,1,6.0,2.0,1.5,6.5,-118.0
401871413,2026-05-09 22:00:00+00:00,2026,Philadelphia Flyers,1,0,2.0,3.0,1.5,5.5,-198.0
401871413,2026-05-09 22:00:00+00:00,2026,Carolina Hurricanes,0,1,3.0,2.0,1.5,5.5,-198.0
401871418,2026-05-10 01:00:00+00:00,2026,Minnesota Wild,1,1,5.0,1.0,1.5,6.5,-130.0
401871418,2026-05-10 01:00:00+00:00,2026,Colorado Avalanche,0,0,1.0,5.0,1.5,6.5,-130.0
401871406,2026-05-10 23:00:00+00:00,2026,Montreal Canadiens,1,1,6.0,2.0,-1.5,5.5,-135.0
401871406,2026-05-10 23:00:00+00:00,2026,Buffalo Sabres,0,0,2.0,6.0,-1.5,5.5,-135.0
401871426,2026-05-11 01:30:00+00:00,2026,Anaheim Ducks,1,1,4.0,3.0,-1.5,6.5,-125.0
401871426,2026-05-11 01:30:00+00:00,2026,Vegas Golden Knights,0,0,3.0,4.0,-1.5,6.5,-125.0
401871419,2026-05-12 00:00:00+00:00,2026,Minnesota Wild,1,0,2.0,5.0,1.5,6.5,-155.0
401871419,2026-05-12 00:00:00+00:00,2026,Colorado Avalanche,0,1,5.0,2.0,1.5,6.5,-155.0
401871407,2026-05-12 23:00:00+00:00,2026,Montreal Canadiens,1,0,2.0,3.0,-1.5,6.5,-148.0
401871407,2026-05-12 23:00:00+00:00,2026,Buffalo Sabres,0,1,3.0,2.0,-1.5,6.5,-148.0
401871427,2026-05-13 01:52:00+00:00,2026,Vegas Golden Knights,1,1,3.0,2.0,-1.5,6.5,-162.0
401871427,2026-05-13 01:52:00+00:00,2026,Anaheim Ducks,0,0,2.0,3.0,-1.5,6.5,-162.0
401871420,2026-05-14 00:00:00+00:00,2026,Colorado Avalanche,1,1,4.0,3.0,-1.5,6.5,-230.0
401871420,2026-05-14 00:00:00+00:00,2026,Minnesota Wild,0,0,3.0,4.0,-1.5,6.5,-230.0
401871408,2026-05-14 23:00:00+00:00,2026,Buffalo Sabres,1,0,3.0,6.0,-1.5,5.5,-118.0
401871408,2026-05-14 23:00:00+00:00,2026,Montreal Canadiens,0,1,6.0,3.0,-1.5,5.5,-118.0
401871428,2026-05-15 01:30:00+00:00,2026,Anaheim Ducks,1,0,1.0,5.0,-1.5,6.5,-130.0
401871428,2026-05-15 01:30:00+00:00,2026,Vegas Golden Knights,0,1,5.0,1.0,-1.5,6.5,-130.0
401871409,2026-05-17 00:00:00+00:00,2026,Montreal Canadiens,1,0,3.0,8.0,-1.5,6.5,-175.0
401871409,2026-05-17 00:00:00+00:00,2026,Buffalo Sabres,0,1,8.0,3.0,-1.5,6.5,-175.0
401871410,2026-05-18 23:30:00+00:00,2026,Buffalo Sabres,1,0,2.0,3.0,-1.5,5.5,-118.0
401871410,2026-05-18 23:30:00+00:00,2026,Montreal Canadiens,0,1,3.0,2.0,-1.5,5.5,-118.0
401872903,2026-05-21 00:00:00+00:00,2026,Colorado Avalanche,1,0,2.0,4.0,-1.5,6.5,-175.0
401872903,2026-05-21 00:00:00+00:00,2026,Vegas Golden Knights,0,1,4.0,2.0,-1.5,6.5,-175.0
401873383,2026-05-22 00:00:00+00:00,2026,Carolina Hurricanes,1,0,2.0,6.0,-1.5,5.5,-218.0
401873383,2026-05-22 00:00:00+00:00,2026,Montreal Canadiens,0,1,6.0,2.0,-1.5,5.5,-218.0
401872904,2026-05-23 00:00:00+00:00,2026,Colorado Avalanche,1,0,1.0,3.0,-1.5,6.5,-192.0
401872904,2026-05-23 00:00:00+00:00,2026,Vegas Golden Knights,0,1,3.0,1.0,-1.5,6.5,-192.0
401873384,2026-05-23 23:00:00+00:00,2026,Carolina Hurricanes,1,1,3.0,2.0,-1.5,6.5,-205.0
401873384,2026-05-23 23:00:00+00:00,2026,Montreal Canadiens,0,0,2.0,3.0,-1.5,6.5,-205.0
401872905,2026-05-25 00:00:00+00:00,2026,Vegas Golden Knights,1,1,5.0,3.0,1.5,6.5,-148.0
401872905,2026-05-25 00:00:00+00:00,2026,Colorado Avalanche,0,0,3.0,5.0,1.5,6.5,-148.0
401873385,2026-05-26 00:00:00+00:00,2026,Montreal Canadiens,1,0,2.0,3.0,1.5,5.5,-155.0
401873385,2026-05-26 00:00:00+00:00,2026,Carolina Hurricanes,0,1,3.0,2.0,1.5,5.5,-155.0
401872906,2026-05-27 01:00:00+00:00,2026,Vegas Golden Knights,1,1,2.0,1.0,-1.5,6.5,-110.0
401872906,2026-05-27 01:00:00+00:00,2026,Colorado Avalanche,0,0,1.0,2.0,-1.5,6.5,-110.0
401873386,2026-05-28 00:00:00+00:00,2026,Montreal Canadiens,1,0,0.0,4.0,1.5,5.5,-148.0
401873386,2026-05-28 00:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,0.0,1.5,5.5,-148.0
401873387,2026-05-30 00:00:00+00:00,2026,Carolina Hurricanes,1,1,6.0,1.0,-1.5,5.5,-265.0
401873387,2026-05-30 00:00:00+00:00,2026,Montreal Canadiens,0,0,1.0,6.0,-1.5,5.5,-265.0
401874171,2026-06-03 00:00:00+00:00,2026,Carolina Hurricanes,1,0,4.0,5.0,-1.5,5.5,-162.0
401874171,2026-06-03 00:00:00+00:00,2026,Vegas Golden Knights,0,1,5.0,4.0,-1.5,5.5,-162.0
401874172,2026-06-05 00:00:00+00:00,2026,Carolina Hurricanes,1,1,4.0,3.0,-1.5,5.5,-162.0
401874172,2026-06-05 00:00:00+00:00,2026,Vegas Golden Knights,0,0,3.0,4.0,-1.5,5.5,-162.0
401874173,2026-06-07 00:00:00+00:00,2026,Vegas Golden Knights,1,1,5.0,4.0,1.5,5.5,-108.0
401874173,2026-06-07 00:00:00+00:00,2026,Carolina Hurricanes,0,0,4.0,5.0,1.5,5.5,-108.0
401874174,2026-06-10 00:00:00+00:00,2026,Vegas Golden Knights,1,0,3.0,5.0,1.5,5.5,-115.0
401874174,2026-06-10 00:00:00+00:00,2026,Carolina Hurricanes,0,1,5.0,3.0,1.5,5.5,-115.0
401874175,2026-06-12 00:00:00+00:00,2026,Carolina Hurricanes,1,1,4.0,2.0,-1.5,6.5,-155.0
401874175,2026-06-12 00:00:00+00:00,2026,Vegas Golden Knights,0,0,2.0,4.0,-1.5,6.5,-155.0
401874176,2026-06-15 00:00:00+00:00,2026,Vegas Golden Knights,1,0,0.0,3.0,1.5,5.5,-115.0
401874176,2026-06-15 00:00:00+00:00,2026,Carolina Hurricanes,0,1,3.0,0.0,1.5,5.5,-115.0
